ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
89;1;Extra Eye Pencil One Size 2;10;6.5;;;;;;;;dm_89;;Deborah Milano;Deborah Milano;8009518102888;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
90;1;Extra Eye Pencil One Size 3;10;6.5;;;;;;;;dm_90;;Deborah Milano;Deborah Milano;8009518102895;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
91;1;Extra Eye Pencil One Size 4;10;6.5;;;;;;;;dm_91;;Deborah Milano;Deborah Milano;8009518102901;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
92;1;Extra Eye Pencil One Size 5;10;6.5;;;;;;;;dm_92;;Deborah Milano;Deborah Milano;8009518102918;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
93;1;Extra Eye Pencil One Size 6;10;6.5;;;;;;;;dm_93;;Deborah Milano;Deborah Milano;8009518116922;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
94;1;Extra Eye Pencil One Size 7;10;6.5;;;;;;;;dm_94;;Deborah Milano;Deborah Milano;8009518117103;;;;;;0.6;10;;;;;;"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";"The latest plastic pencil enclosing an innovative
longwearing waterproof formula With a consistency that glides on instantly and effortlessly and a texture that nbsp amazingly comfortable
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10bacc35-4-extra-eye-pencil.jpg;;;;;;;;;;;;;Sale
95;1;24Ore Eyebrow Pencil One Size 281;10;5.9;;;;;;;;dm_95;;Deborah Milano;Deborah Milano;8009518112214;;;;;;0.4;10;;;;;;"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3c753b02-5-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
96;1;24Ore Eyebrow Pencil One Size 282;10;5.9;;;;;;;;dm_96;;Deborah Milano;Deborah Milano;8009518112238;;;;;;0.4;10;;;;;;"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3c753b02-5-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
97;1;24Ore Eyebrow Pencil One Size 286;10;5.9;;;;;;;;dm_97;;Deborah Milano;Deborah Milano;8009518138627;;;;;;0.4;10;;;;;;"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";"For precise brow definition and allday color With special mini browbrush 
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3c753b02-5-24ore-eyebrow-pencil.jpg;;;;;;;;;;;;;Sale
98;1;Glitter Eyepencil One Size 1;10;4.5;;;;;;;;dm_98;;Deborah Milano;Deborah Milano;8009518117868;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
99;1;Glitter Eyepencil One Size 2;10;4.5;;;;;;;;dm_99;;Deborah Milano;Deborah Milano;8009518117875;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
100;1;Glitter Eyepencil One Size 3;10;4.5;;;;;;;;dm_100;;Deborah Milano;Deborah Milano;8009518117882;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
101;1;Glitter Eyepencil One Size 4;10;4.5;;;;;;;;dm_101;;Deborah Milano;Deborah Milano;8009518117905;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
102;1;Glitter Eyepencil One Size 5;10;4.5;;;;;;;;dm_102;;Deborah Milano;Deborah Milano;8009518117912;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
103;1;Glitter Eyepencil One Size 6;10;4.5;;;;;;;;dm_103;;Deborah Milano;Deborah Milano;8009518117929;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
104;1;Glitter Eyepencil One Size 7;10;4.5;;;;;;;;dm_104;;Deborah Milano;Deborah Milano;8009518117936;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
105;1;Glitter Eyepencil One Size 8;10;4.5;;;;;;;;dm_105;;Deborah Milano;Deborah Milano;8009518117943;;;;;;0.5;10;;;;;;"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";"Supersoft ultracomfortable jumbo 2in1 eye pencil enriched with masses of glitter brightens and defines the eyes in one effortless stroke
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3eb198d3-8-Glitter_Eye_Pencil.jpg;;;;;;;;;;;;;Sale
106;1;Big Eyeshadow Pencil One Size 91;10;4.5;;;;;;;;dm_106;;Deborah Milano;Deborah Milano;8009518039320;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
107;1;Big Eyeshadow Pencil One Size 92;10;4.5;;;;;;;;dm_107;;Deborah Milano;Deborah Milano;8009518039337;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
108;1;Big Eyeshadow Pencil One Size 93;10;4.5;;;;;;;;dm_108;;Deborah Milano;Deborah Milano;8009518039344;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
109;1;Big Eyeshadow Pencil One Size 96;10;4.5;;;;;;;;dm_109;;Deborah Milano;Deborah Milano;8009518029062;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
110;1;Big Eyeshadow Pencil One Size 97;10;4.5;;;;;;;;dm_110;;Deborah Milano;Deborah Milano;8009518113938;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
111;1;Big Eyeshadow Pencil One Size 98;10;4.5;;;;;;;;dm_111;;Deborah Milano;Deborah Milano;8009518113945;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
112;1;Big Eyeshadow Pencil One Size 99;10;4.5;;;;;;;;dm_112;;Deborah Milano;Deborah Milano;8009518113952;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
113;1;Big Eyeshadow Pencil One Size 100;10;4.5;;;;;;;;dm_113;;Deborah Milano;Deborah Milano;8009518113969;;;;;;0.6;10;;;;;;"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";"Glossy pearlized jumbo eye shadow pencil Highshine luminous texture that glides on without pulling
Dermatologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5db46576-d-big-eyeshadow-pencil.jpg;;;;;;;;;;;;;Sale
114;1;Eye Design Quad Eyeshadow One Size 1;10;9.9;;;;;;;;dm_114;;Deborah Milano;Deborah Milano;8009518122060;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
115;1;Eye Design Quad Eyeshadow One Size 2;10;9.9;;;;;;;;dm_115;;Deborah Milano;Deborah Milano;8009518122077;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
116;1;Eye Design Quad Eyeshadow One Size 3;10;9.9;;;;;;;;dm_116;;Deborah Milano;Deborah Milano;8009518122084;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
117;1;Eye Design Quad Eyeshadow One Size 4;10;9.9;;;;;;;;dm_117;;Deborah Milano;Deborah Milano;8009518122107;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
118;1;Eye Design Quad Eyeshadow One Size 5;10;9.9;;;;;;;;dm_118;;Deborah Milano;Deborah Milano;8009518122114;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
119;1;Eye Design Quad Eyeshadow One Size 6;10;9.9;;;;;;;;dm_119;;Deborah Milano;Deborah Milano;8009518122121;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
120;1;Eye Design Quad Eyeshadow One Size 7;10;9.9;;;;;;;;dm_120;;Deborah Milano;Deborah Milano;8009518051933;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
121;1;Eye Design Quad Eyeshadow One Size 8;10;9.9;;;;;;;;dm_121;;Deborah Milano;Deborah Milano;8009518051971;;;;;;4.8;10;;;;;;"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";"Longlasting high definition colour Each
palette contains four matching shades that
can be used alone or blended to create
longlasting professional looking eye makeup
Fabulous eyes in four simple steps illuminate
colour intensify define
Ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d3772dfc-2-eye-design-quad-eyeshadow.jpg;;;;;;;;;;;;;Sale
123;1;24Ore Velvet Eye Shadow One Size 1;10;5.5;;;;;;;;dm_123;;Deborah Milano;Deborah Milano;8009518004724;;;;;;2.3;10;;;;;;"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/aa93f09d-2-24ore-velvet-eye-shadow.jpg;;;;;;;;;;;;;Sale
124;1;24Ore Velvet Eye Shadow One Size 2;10;5.5;;;;;;;;dm_124;;Deborah Milano;Deborah Milano;8009518004748;;;;;;2.3;10;;;;;;"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/aa93f09d-2-24ore-velvet-eye-shadow.jpg;;;;;;;;;;;;;Sale
125;1;24Ore Velvet Eye Shadow One Size 3;10;5.5;;;;;;;;dm_125;;Deborah Milano;Deborah Milano;8009518004762;;;;;;2.3;10;;;;;;"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";"Faderesistant velvety soft silky smooth eye
shadow in sophisticated shades Ingredients include silicone oils for easy blending outstanding coverage and supreme comfort A swirl of pearls brings out the luminosity and purity of the pigment Ideal for even the most sensitive eyes Wet dry formula Dermatologist and ophthalmologist tested";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/aa93f09d-2-24ore-velvet-eye-shadow.jpg;;;;;;;;;;;;;Sale
